429544563;41.17473;-8.661959;-0.1511797;0.7186347
429544564;41.17438;-8.662252;-0.1511848;0.7186285
429544565;41.17354;-8.663054;-0.1511988;0.7186139
429544566;41.17305;-8.663597;-0.1512083;0.7186053
429544568;41.17209;-8.66492;-0.1512314;0.7185886
429544569;41.17167;-8.665513;-0.1512417;0.7185813
429544571;41.17159;-8.665749;-0.1512458;0.7185797
429544573;41.17144;-8.666216;-0.151254;0.7185772
429544575;41.17112;-8.667192;-0.151271;0.7185716
429544576;41.1711;-8.667446;-0.1512755;0.7185712
429544577;41.17112;-8.66762;-0.1512785;0.7185715
429544578;41.17117;-8.667793;-0.1512815;0.7185724
429544580;41.17143;-8.668315;-0.1512906;0.718577
429544581;41.17149;-8.668578;-0.1512952;0.718578
429544582;41.17146;-8.66877;-0.1512986;0.7185776
429544585;41.17129;-8.669299;-0.1513078;0.7185745
429544588;41.17093;-8.670479;-0.1513284;0.7185683
429544589;41.17078;-8.671073;-0.1513388;0.7185656
429544631;41.1697;-8.666982;-0.1512674;0.7185469
429544632;41.16971;-8.666798;-0.1512642;0.718547
429544633;41.16975;-8.666709;-0.1512626;0.7185476
429544634;41.17009;-8.666238;-0.1512544;0.7185537
429544635;41.17028;-8.666183;-0.1512534;0.7185569
429544636;41.17037;-8.666184;-0.1512534;0.7185585
429661809;41.17542;-8.660907;-0.1511613;0.7186466
495503418;41.16336;-8.663183;-0.1512011;0.7184361
495503425;41.16328;-8.662748;-0.1511935;0.7184349
495503467;41.16346;-8.663223;-0.1512018;0.7184379
495503487;41.16211;-8.660773;-0.151159;0.7184144
495503656;41.16358;-8.669821;-0.1513169;0.71844
495503718;41.16314;-8.669966;-0.1513194;0.7184324
495503736;41.16321;-8.670183;-0.1513232;0.7184335
495503753;41.16325;-8.670404;-0.1513271;0.7184342
495503768;41.16298;-8.670692;-0.1513321;0.7184296
495503785;41.16273;-8.671015;-0.1513378;0.7184251
495503801;41.16253;-8.671103;-0.1513393;0.7184216
495503818;41.16214;-8.671268;-0.1513422;0.718415
495503825;41.16191;-8.671332;-0.1513433;0.7184108
495503976;41.16372;-8.664554;-0.151225;0.7184424
495503981;41.16354;-8.664217;-0.1512191;0.7184393
495503988;41.16347;-8.664207;-0.151219;0.7184381
495503994;41.16314;-8.664314;-0.1512208;0.7184324
495504022;41.16241;-8.667881;-0.1512831;0.7184197
495504071;41.16291;-8.668221;-0.151289;0.7184283
497301822;41.16999;-8.670334;-0.1513259;0.7185519
497301826;41.16986;-8.670526;-0.1513292;0.7185496
497301828;41.16975;-8.670654;-0.1513315;0.7185476
497301829;41.1696;-8.670697;-0.1513322;0.7185451
497301837;41.16949;-8.670714;-0.1513325;0.7185432
497301840;41.1692;-8.670595;-0.1513304;0.7185382
497301843;41.16878;-8.670409;-0.1513272;0.7185307
497301848;41.16836;-8.670225;-0.151324;0.7185234
497301850;41.1681;-8.670148;-0.1513226;0.7185189
497301854;41.16783;-8.670235;-0.1513241;0.7185141
497301858;41.16748;-8.670385;-0.1513268;0.7185081
497301862;41.16722;-8.670706;-0.1513324;0.7185035
497301866;41.16704;-8.670864;-0.1513351;0.7185004
497301871;41.16679;-8.670952;-0.1513367;0.7184961
497301908;41.17049;-8.671001;-0.1513375;0.7185607
497301941;41.17011;-8.671563;-0.1513473;0.718554
497301944;41.17006;-8.671619;-0.1513483;0.7185531
497301949;41.16995;-8.671638;-0.1513487;0.7185512
497301952;41.16832;-8.670932;-0.1513363;0.7185227
497301957;41.16816;-8.67095;-0.1513366;0.71852
497301968;41.16684;-8.671962;-0.1513543;0.7184969
497310567;41.16732;-8.667531;-0.151277;0.7185053
497310577;41.16683;-8.667492;-0.1512763;0.7184967
497310608;41.16784;-8.668629;-0.1512961;0.7185143
497310618;41.16623;-8.668515;-0.1512941;0.7184862
497310676;41.1675;-8.669183;-0.1513058;0.7185084
497310684;41.16619;-8.669093;-0.1513042;0.7184857
497310716;41.16717;-8.669733;-0.1513154;0.7185026
497310736;41.16617;-8.669672;-0.1513143;0.7184852
497310787;41.16759;-8.667169;-0.1512706;0.7185101
497310804;41.16784;-8.66663;-0.1512612;0.7185144
497310898;41.16788;-8.66645;-0.1512581;0.718515
497310927;41.16793;-8.665604;-0.1512433;0.7185159
497310951;41.16788;-8.664548;-0.1512249;0.718515
497311009;41.16801;-8.669592;-0.1513129;0.7185172
497311023;41.16802;-8.669797;-0.1513165;0.7185175
497311039;41.16808;-8.669969;-0.1513195;0.7185186
497311073;41.16819;-8.670142;-0.1513225;0.7185205
497311112;41.16612;-8.670907;-0.1513359;0.7184844
497311142;41.16621;-8.668591;-0.1512955;0.7184859
497311160;41.16653;-8.668003;-0.1512852;0.7184915
497311177;41.16663;-8.667846;-0.1512824;0.7184932
497311197;41.16725;-8.666791;-0.151264;0.718504
497311253;41.16814;-8.669264;-0.1513072;0.7185197
497311263;41.16748;-8.668032;-0.1512857;0.718508
497311270;41.16782;-8.667411;-0.1512749;0.718514
497311278;41.16615;-8.670229;-0.151324;0.7184848
497311290;41.16665;-8.670259;-0.1513246;0.7184935
497311294;41.1669;-8.670129;-0.1513223;0.7184981
497311296;41.16703;-8.669954;-0.1513193;0.7185002
497311321;41.16842;-8.668895;-0.1513008;0.7185244
497311323;41.16814;-8.669264;-0.1513072;0.7185197
497311324;41.1677;-8.669993;-0.1513199;0.7185119
497317039;41.16598;-8.66582;-0.1512471;0.7184819
497317043;41.16575;-8.665496;-0.1512414;0.7184779
497317049;41.16557;-8.665786;-0.1512465;0.7184747
497317051;41.16521;-8.666551;-0.1512598;0.7184685
497317054;41.16465;-8.668535;-0.1512945;0.7184586
497317055;41.16498;-8.668423;-0.1512925;0.7184644
497317056;41.16494;-8.66817;-0.1512881;0.7184638
497317066;41.16494;-8.669389;-0.1513094;0.7184637
497317068;41.16494;-8.669962;-0.1513194;0.7184637
497317073;41.16576;-8.670897;-0.1513357;0.718478
497317074;41.1658;-8.669504;-0.1513114;0.7184788
497317077;41.16544;-8.668989;-0.1513024;0.7184725
497317079;41.16539;-8.668893;-0.1513007;0.7184716
497317082;41.16525;-8.668857;-0.1513001;0.7184692
497317086;41.16515;-8.668957;-0.1513018;0.7184674
497317088;41.16502;-8.669031;-0.1513031;0.7184651
497317089;41.1648;-8.669106;-0.1513044;0.7184613
497317099;41.16622;-8.665516;-0.1512418;0.7184861
497317102;41.16584;-8.666075;-0.1512515;0.7184795
497317105;41.16611;-8.666522;-0.1512593;0.7184842
497317106;41.16612;-8.666671;-0.1512619;0.7184844
497317107;41.166;-8.666912;-0.1512662;0.7184823
497317109;41.16604;-8.667457;-0.1512756;0.7184829
497317110;41.16593;-8.667711;-0.1512801;0.718481
497317111;41.16594;-8.667889;-0.1512832;0.7184811
497317113;41.16589;-8.667953;-0.1512843;0.7184802
497317117;41.16562;-8.667264;-0.1512723;0.7184756
497320541;41.16636;-8.660713;-0.151158;0.7184886
497320546;41.16602;-8.665215;-0.1512365;0.7184826
497320557;41.16664;-8.663326;-0.1512036;0.7184934
497320559;41.16727;-8.662223;-0.1511843;0.7185045
497320561;41.168;-8.661539;-0.1511724;0.7185171
497320564;41.16856;-8.661193;-0.1511663;0.7185268
497320568;41.1666;-8.662971;-0.1511974;0.7184927
497320573;41.1666;-8.662583;-0.1511906;0.7184927
497320578;41.16655;-8.661624;-0.1511739;0.7184919
497320580;41.16662;-8.661384;-0.1511697;0.7184931
497334145;41.16995;-8.663196;-0.1512013;0.7185512
497334149;41.17008;-8.663293;-0.151203;0.7185535
497334153;41.1701;-8.66389;-0.1512134;0.7185539
497334157;41.17016;-8.665205;-0.1512364;0.7185548
497334162;41.17017;-8.665598;-0.1512432;0.718555
497334166;41.1705;-8.666003;-0.1512503;0.7185608
497334189;41.1692;-8.665389;-0.1512396;0.718538
497334195;41.17011;-8.665349;-0.1512389;0.718554
497334204;41.1701;-8.665058;-0.1512338;0.7185538
497334212;41.16919;-8.665174;-0.1512358;0.7185379
497334226;41.17007;-8.664609;-0.151226;0.7185533
497334229;41.16936;-8.664652;-0.1512267;0.7185409
497334231;41.17011;-8.664019;-0.1512157;0.718554
497334233;41.16946;-8.664416;-0.1512226;0.7185426
497334235;41.16951;-8.664286;-0.1512203;0.7185435
497334237;41.16999;-8.664382;-0.151222;0.7185519
497334238;41.16999;-8.664268;-0.15122;0.7185518
497334239;41.16961;-8.664042;-0.151216;0.7185453
497334246;41.16921;-8.665712;-0.1512452;0.7185383
497334250;41.1692;-8.665051;-0.1512337;0.7185381
497334254;41.17025;-8.662497;-0.1511891;0.7185565
497334888;41.1694;-8.667373;-0.1512742;0.7185416
497690772;41.16563;-8.651905;-0.1510042;0.7184757
497869807;41.17294;-8.65943;-0.1511356;0.7186033
497869835;41.17441;-8.657335;-0.151099;0.7186291
497869919;41.17398;-8.656901;-0.1510914;0.7186216
497869949;41.17328;-8.656232;-0.1510797;0.7186093
497870044;41.17312;-8.656137;-0.1510781;0.7186065
497870519;41.16877;-8.649724;-0.1509662;0.7185306
497870653;41.17241;-8.651919;-0.1510045;0.7185941
497870665;41.17192;-8.652615;-0.1510166;0.7185857
497870704;41.17239;-8.654549;-0.1510504;0.7185938
497870717;41.17204;-8.654857;-0.1510557;0.7185876
497870732;41.17147;-8.655354;-0.1510644;0.7185777
497870739;41.1706;-8.656112;-0.1510776;0.7185626
497870801;41.1714;-8.65495;-0.1510574;0.7185764
497870815;41.17131;-8.654241;-0.151045;0.7185749
497870840;41.17143;-8.654114;-0.1510428;0.718577
497870856;41.17122;-8.654206;-0.1510444;0.7185733
497871140;41.17357;-8.653314;-0.1510288;0.7186144
497871206;41.17417;-8.654118;-0.1510428;0.7186248
497871216;41.17387;-8.653683;-0.1510352;0.7186195
497871234;41.17306;-8.652731;-0.1510186;0.7186055
497871248;41.1716;-8.650956;-0.1509877;0.71858
497871261;41.16999;-8.648971;-0.150953;0.7185518
497871330;41.17339;-8.654016;-0.1510411;0.7186111
497871379;41.17113;-8.651641;-0.1509996;0.7185718
497871391;41.17216;-8.652896;-0.1510215;0.7185898
497871453;41.16946;-8.653362;-0.1510297;0.7185426
497871509;41.17082;-8.65209;-0.1510075;0.7185664
497871564;41.1721;-8.654301;-0.151046;0.7185888
497871571;41.17191;-8.654084;-0.1510423;0.7185853
497871578;41.17162;-8.653542;-0.1510328;0.7185804
497871588;41.17146;-8.653048;-0.1510242;0.7185776
497871595;41.17128;-8.652667;-0.1510175;0.7185745
497871637;41.16866;-8.649094;-0.1509552;0.7185287
497871638;41.16891;-8.650526;-0.1509802;0.7185331
497871642;41.16939;-8.653111;-0.1510253;0.7185414
497871654;41.16953;-8.653605;-0.1510339;0.7185438
497922227;41.17125;-8.664305;-0.1512206;0.7185738
497922236;41.17131;-8.664586;-0.1512256;0.718575
497922261;41.17096;-8.663325;-0.1512036;0.7185689
497922265;41.17103;-8.663162;-0.1512007;0.7185701
497922268;41.17156;-8.661909;-0.1511788;0.7185792
497922299;41.16851;-8.660601;-0.151156;0.7185261
497922311;41.16868;-8.660684;-0.1511574;0.718529
497922320;41.16956;-8.660959;-0.1511623;0.7185443
497922327;41.17;-8.661362;-0.1511693;0.718552
497922338;41.17016;-8.661406;-0.15117;0.7185548
497922342;41.1703;-8.661313;-0.1511684;0.7185574
497922352;41.17043;-8.661507;-0.1511718;0.7185595
497922360;41.16993;-8.662268;-0.1511851;0.7185508
497922379;41.17043;-8.662608;-0.151191;0.7185595
497922385;41.17064;-8.662108;-0.1511823;0.7185633
497922406;41.16845;-8.660742;-0.1511585;0.718525
497922435;41.16485;-8.663644;-0.1512091;0.7184622
497922478;41.16948;-8.659254;-0.1511325;0.718543
497922482;41.16913;-8.659228;-0.151132;0.7185369
497922502;41.17117;-8.665054;-0.1512337;0.7185726
497922510;41.16822;-8.661068;-0.1511642;0.718521
497922515;41.17125;-8.664191;-0.1512187;0.7185739
497922520;41.17118;-8.663783;-0.1512115;0.7185726
497922523;41.17078;-8.662993;-0.1511978;0.7185658
497922547;41.17315;-8.657269;-0.1510978;0.718607
497922556;41.17346;-8.656867;-0.1510908;0.7186124
497922558;41.17368;-8.65659;-0.151086;0.7186163
497922568;41.17307;-8.656304;-0.151081;0.7186056
497922579;41.17304;-8.6626;-0.1511909;0.7186052
497922586;41.17241;-8.662577;-0.1511905;0.7185941
497922591;41.1719;-8.662203;-0.151184;0.7185852
497922595;41.1708;-8.661194;-0.1511663;0.7185661
497922598;41.17039;-8.660803;-0.1511595;0.7185588
497922601;41.16987;-8.6601;-0.1511473;0.7185497
497922604;41.16963;-8.659567;-0.1511379;0.7185456
497922607;41.16933;-8.6589;-0.1511263;0.7185404
497922611;41.16909;-8.658387;-0.1511174;0.7185361
497922627;41.17189;-8.661227;-0.1511669;0.7185851
497922633;41.17193;-8.660885;-0.151161;0.7185857
497922636;41.17185;-8.66048;-0.1511539;0.7185844
497922640;41.17174;-8.660236;-0.1511496;0.7185825
497922642;41.1713;-8.65986;-0.1511431;0.7185746
497922646;41.17088;-8.659546;-0.1511376;0.7185675
497922651;41.17049;-8.658842;-0.1511253;0.7185606
497922675;41.17115;-8.657184;-0.1510964;0.7185721
497922684;41.16868;-8.660167;-0.1511484;0.718529
497922687;41.16648;-8.661455;-0.1511709;0.7184905
497922691;41.1652;-8.663111;-0.1511998;0.7184682
497922726;41.17249;-8.657872;-0.1511084;0.7185955
497922736;41.17217;-8.657452;-0.151101;0.71859
497922743;41.17205;-8.657605;-0.1511037;0.7185878
497922746;41.17174;-8.657185;-0.1510964;0.7185825
497922754;41.17165;-8.65705;-0.151094;0.7185809
497922759;41.17133;-8.657415;-0.1511004;0.7185752
497922772;41.17213;-8.656695;-0.1510878;0.7185892
497922774;41.17226;-8.656553;-0.1510854;0.7185915
497922787;41.17244;-8.657104;-0.151095;0.7185946
497922805;41.17206;-8.65843;-0.1511181;0.7185881
497922809;41.17233;-8.658092;-0.1511122;0.7185926
497922814;41.17263;-8.657697;-0.1511053;0.7185979
497922817;41.17281;-8.657477;-0.1511015;0.718601
497922821;41.17306;-8.657148;-0.1510957;0.7186055
497922838;41.17268;-8.658581;-0.1511207;0.7185988
497922851;41.17249;-8.658312;-0.151116;0.7185955
497922861;41.17316;-8.65797;-0.1511101;0.7186071
497922866;41.17294;-8.657666;-0.1511048;0.7186033
497922877;41.1729;-8.658299;-0.1511158;0.7186027
497922892;41.17231;-8.657269;-0.1510979;0.7185923
497922928;41.17342;-8.657631;-0.1511042;0.7186117
497922937;41.17274;-8.656711;-0.1510881;0.7186
500009809;41.16584;-8.659049;-0.1511289;0.7184795
500009811;41.16456;-8.659707;-0.1511404;0.7184571
500009813;41.16561;-8.658554;-0.1511203;0.7184755
500009814;41.16447;-8.658899;-0.1511263;0.7184555
500009815;41.16429;-8.658939;-0.151127;0.7184524
500009816;41.16396;-8.660017;-0.1511458;0.7184467
500009817;41.16381;-8.659858;-0.151143;0.718444
500009818;41.16372;-8.659815;-0.1511423;0.7184424
500009819;41.16339;-8.659918;-0.1511441;0.7184367
500009820;41.16474;-8.662068;-0.1511816;0.7184602
500009821;41.1645;-8.661569;-0.1511729;0.7184561
500009822;41.16444;-8.661208;-0.1511666;0.718455
500009823;41.16435;-8.660694;-0.1511576;0.7184535
500009824;41.16547;-8.660884;-0.1511609;0.718473
500009825;41.16534;-8.66093;-0.1511617;0.7184706
500009826;41.16385;-8.661379;-0.1511696;0.7184446
500009827;41.16527;-8.660425;-0.1511529;0.7184695
500009828;41.16407;-8.660774;-0.151159;0.7184485
500009829;41.16403;-8.659832;-0.1511426;0.7184479
500009831;41.16434;-8.659738;-0.1511409;0.7184532
500009832;41.16454;-8.660017;-0.1511458;0.7184567
500009833;41.16463;-8.660612;-0.1511562;0.7184584
500009835;41.1661;-8.659552;-0.1511377;0.7184839
500009837;41.16658;-8.659516;-0.1511371;0.7184924
500009838;41.16654;-8.659351;-0.1511342;0.7184916
500009839;41.16651;-8.659111;-0.15113;0.7184911
500009840;41.16653;-8.658736;-0.1511234;0.7184915
500009841;41.16663;-8.658355;-0.1511168;0.7184932
500009842;41.16678;-8.657978;-0.1511102;0.7184958
500009844;41.1669;-8.657804;-0.1511072;0.7184981
500009845;41.16707;-8.657634;-0.1511042;0.7185009
500009848;41.17022;-8.655223;-0.1510621;0.7185559
500009850;41.16998;-8.655222;-0.1510621;0.7185516
500009852;41.16908;-8.654983;-0.1510579;0.718536
500009854;41.1688;-8.654794;-0.1510547;0.7185312
500009860;41.16839;-8.652504;-0.1510147;0.7185239
500009867;41.16766;-8.653152;-0.151026;0.7185113
500009870;41.16781;-8.653887;-0.1510388;0.7185138
500009871;41.16787;-8.654243;-0.151045;0.7185149
500009872;41.1679;-8.654403;-0.1510478;0.7185154
500009873;41.16798;-8.654857;-0.1510557;0.7185168
500009874;41.16797;-8.654918;-0.1510568;0.7185166
500009875;41.16637;-8.660096;-0.1511472;0.7184888
500009877;41.16444;-8.656194;-0.1510791;0.718455
500009878;41.16436;-8.656451;-0.1510836;0.7184536
500009879;41.16436;-8.65662;-0.1510865;0.7184535
500009880;41.16443;-8.65737;-0.1510996;0.7184549
500009881;41.16513;-8.658323;-0.1511163;0.718467
500009882;41.16501;-8.658404;-0.1511177;0.718465
500009883;41.16429;-8.658587;-0.1511208;0.7184523
500009884;41.16422;-8.658525;-0.1511198;0.7184511
500009885;41.16396;-8.657677;-0.151105;0.7184467
500009886;41.16547;-8.65249;-0.1510144;0.718473
500009887;41.16549;-8.652532;-0.1510152;0.7184734
500009888;41.16686;-8.654036;-0.1510414;0.7184973
500009975;41.16498;-8.654236;-0.1510449;0.7184645
500009991;41.16458;-8.655731;-0.151071;0.7184574
500009996;41.16616;-8.654883;-0.1510562;0.7184851
500010011;41.16574;-8.655419;-0.1510656;0.7184777
500010017;41.1654;-8.655509;-0.1510671;0.7184717
500010023;41.16402;-8.655987;-0.1510755;0.7184477
500010030;41.16361;-8.656048;-0.1510765;0.7184405
500010033;41.16328;-8.656585;-0.1510859;0.7184347
500010034;41.1627;-8.656912;-0.1510916;0.7184247
500010035;41.16522;-8.657499;-0.1511019;0.7184687
500010036;41.1653;-8.657151;-0.1510958;0.71847
500010037;41.16529;-8.656999;-0.1510931;0.7184698
500010038;41.16519;-8.656813;-0.1510899;0.7184681
500010041;41.16509;-8.656744;-0.1510887;0.7184664
500010044;41.16489;-8.656698;-0.1510879;0.7184629
500010047;41.16479;-8.65666;-0.1510872;0.7184612
500010051;41.16472;-8.65659;-0.151086;0.7184599
500010054;41.16454;-8.65627;-0.1510804;0.7184567
500010077;41.16588;-8.655491;-0.1510668;0.7184801
500010078;41.16604;-8.655498;-0.1510669;0.7184829
500010079;41.16631;-8.65544;-0.1510659;0.7184877
500010080;41.16668;-8.65426;-0.1510453;0.7184941
501142135;41.16666;-8.658273;-0.1511154;0.7184938
501142148;41.16672;-8.658117;-0.1511127;0.7184948
501142189;41.16648;-8.650856;-0.1509859;0.7184907
501142252;41.16363;-8.660278;-0.1511504;0.7184409
501142293;41.16655;-8.658607;-0.1511212;0.7184919
501142309;41.1665;-8.658987;-0.1511278;0.718491
501142402;41.16373;-8.660873;-0.1511608;0.7184426
501142553;41.16463;-8.658862;-0.1511257;0.7184584
501173301;41.1688;-8.655484;-0.1510667;0.7185312
501173305;41.16815;-8.6557;-0.1510705;0.7185197
501173321;41.168;-8.655057;-0.1510592;0.7185171
501173324;41.1683;-8.656495;-0.1510843;0.7185223
501173327;41.16761;-8.656691;-0.1510877;0.7185104
501173336;41.16756;-8.656361;-0.151082;0.7185094
501173340;41.16749;-8.65597;-0.1510752;0.7185082
501173346;41.16742;-8.655604;-0.1510688;0.718507
501173373;41.16824;-8.656157;-0.1510784;0.7185212
501173395;41.16792;-8.65545;-0.1510661;0.7185158
501173434;41.16776;-8.653588;-0.1510336;0.7185129
501173476;41.16856;-8.654224;-0.1510447;0.7185269
501173520;41.16925;-8.653501;-0.1510321;0.7185389
501173523;41.16858;-8.653706;-0.1510357;0.7185272
501173544;41.16853;-8.653355;-0.1510295;0.7185263
697477035;41.17652;-8.66452;-0.1512244;0.7186659
698816664;41.17638;-8.663877;-0.1512132;0.7186635
698816665;41.17626;-8.663503;-0.1512066;0.7186614
698816672;41.17422;-8.670913;-0.151336;0.7186257
784545910;41.16797;-8.687922;-0.1516328;0.7185166
1105954942;41.16801;-8.6695;-0.1513113;0.7185174
1105954953;41.16928;-8.667226;-0.1512716;0.7185394
1105954955;41.16568;-8.658428;-0.1511181;0.7184767
1105954956;41.16956;-8.667318;-0.1512732;0.7185443
1105954967;41.16602;-8.659124;-0.1511302;0.7184826
1105955003;41.16552;-8.658098;-0.1511123;0.7184739
1105955010;41.16586;-8.658787;-0.1511243;0.7184798
1239645067;41.16758;-8.688025;-0.1516346;0.7185099
1243857848;41.16338;-8.656465;-0.1510838;0.7184366
1243857995;41.16352;-8.656197;-0.1510791;0.718439
1249809159;41.16361;-8.664261;-0.1512199;0.7184405
1249809166;41.1637;-8.664482;-0.1512237;0.718442
1249809171;41.16351;-8.669852;-0.1513175;0.7184387
1249809179;41.16325;-8.670359;-0.1513263;0.7184342
1249809183;41.16323;-8.670441;-0.1513277;0.7184339
1264279299;41.16396;-8.66291;-0.1511963;0.7184466
1264279306;41.16519;-8.668905;-0.1513009;0.7184681
1264279316;41.1653;-8.670612;-0.1513307;0.71847
1264279318;41.16547;-8.669212;-0.1513063;0.718473
1264279329;41.16247;-8.655936;-0.1510746;0.7184206
1264279331;41.16579;-8.669775;-0.1513161;0.7184787
1264279350;41.16557;-8.669376;-0.1513092;0.7184747
1264279356;41.16775;-8.687466;-0.1516249;0.7185127
1264279358;41.16681;-8.682606;-0.1515401;0.7184964
1264279363;41.16532;-8.669749;-0.1513157;0.7184703
1264279369;41.16191;-8.652487;-0.1510144;0.7184108
1264279373;41.16296;-8.65971;-0.1511405;0.7184291
1264279381;41.16552;-8.669345;-0.1513086;0.7184739
1264279384;41.16367;-8.66433;-0.1512211;0.7184415
1264279385;41.16604;-8.677921;-0.1514583;0.7184829
1264279389;41.16489;-8.671209;-0.1513412;0.7184629
1264279393;41.16718;-8.684888;-0.1515799;0.7185028
1264279401;41.16379;-8.664751;-0.1512284;0.7184437
1264279403;41.16492;-8.670846;-0.1513348;0.7184634
